lat,lon,spot_name,closest_water,closest_region,distance_km,country
-22.929736281325,-42.037752270699,Praia Do Foguete-Cabo Frio,South Atlantic Ocean,Atlantic Ocean,0.46,Brazil
-12.734414519292,-38.144445419312,Praia Do Forte,South Atlantic Ocean,Atlantic Ocean,0.06,Brazil
-22.8854,-42.013986111111,Praia Do Forte-Cabo Frio,South Atlantic Ocean,Atlantic Ocean,0.45,Brazil
-9.7723751571447,-35.845170021057,Praia Do Frances,South Atlantic Ocean,Atlantic Ocean,0,Brazil
38.490178023343,-9.1859436035156,Praia Do Meco,North Atlantic Ocean,Atlantic Ocean,1.96,Portugal
-9.3271687379029,-35.438531041145,Praia Do Morro,South Atlantic Ocean,Atlantic Ocean,1.54,Brazil
39.6093,-9.08331,Praia Do Norte,North Atlantic Ocean,Atlantic Ocean,2.42,Portugal
40.003128031826,-8.9140319824219,Praia Do Osso Da Baleia,North Atlantic Ocean,Atlantic Ocean,0,Portugal
38.292058635,-8.7765741348267,Praia Do Pego,North Atlantic Ocean,Atlantic Ocean,2.96,Portugal
41.355668044981,-8.7553632259369,Praia Do Rock,North Atlantic Ocean,Atlantic Ocean,0.04,Portugal
-23.531963061476,-45.222301483154,Praia Do Sape,South Atlantic Ocean,Atlantic Ocean,4.19,Brazil
-28.03897,-48.60873,Praia Do Silveira,South Atlantic Ocean,Atlantic Ocean,0,Brazil
-26.679961637389,-48.68816614151,Praia Do Sol,South Atlantic Ocean,Atlantic Ocean,1.06,Brazil
-26.643013997957,-48.682050704956,Praia Do Tabuleiro,South Atlantic Ocean,Atlantic Ocean,0.52,Brazil
37.045723840869,-8.9793062210083,Praia Do Telheiro,North Atlantic Ocean,Atlantic Ocean,0.92,Portugal
-27.784758295533,-48.525989055634,Praia Dos Acores,South Atlantic Ocean,Atlantic Ocean,0.78,Brazil
-14.0775,-38.954444444444,Praia Dos Algodoes,South Atlantic Ocean,Atlantic Ocean,0.36,Brazil
-26.957191089311,-48.629221916199,Praia Dos Amores,South Atlantic Ocean,Atlantic Ocean,2.32,Brazil
41.152134,-8.678315,Praia Dos Ingleses,North Atlantic Ocean,Atlantic Ocean,0,Portugal
-29.3264,-49.71391,Praia Dos Molhes,South Atlantic Ocean,Atlantic Ocean,0,Brazil
37.888334561756,-25.825143099026,Praia Dos Mosteiros,North Atlantic Ocean,Atlantic Ocean,1.21,Portugal
32.640138290595,-16.953020095824,Praia Formosa,North Atlantic Ocean,Atlantic Ocean,0,Portugal
38.81517,-9.47659,Praia Grande,North Atlantic Ocean,Atlantic Ocean,0.15,Portugal
-23.467497890205,-45.062055587769,Praia Grande North,South Atlantic Ocean,Atlantic Ocean,0,Brazil
-23.478834710328,-45.067291259766,Praia Grande(Pg),South Atlantic Ocean,Atlantic Ocean,0,Brazil
-26.235880308552,-48.502600193024,"Praia Grande,Sao Francisco Do Sul",South Atlantic Ocean,Atlantic Ocean,0,Brazil
-22.975324842115,-42.033841609955,Praia Grande-Arraial Do Cabo,South Atlantic Ocean,Atlantic Ocean,0,Brazil
0.30040335113462,6.753259152174,Praia Melao,Gulf of Guinea,Atlantic Ocean,0,São Tomé & Príncipe
-27.602476279755,-48.432583808899,Praia Mole,South Atlantic Ocean,Atlantic Ocean,0.05,Brazil
-23.232197379322,35.494487285614,Praia Morrungulo,Mozambique Channel,Indian Ocean,0,Mozambique
14.915955286358,-23.505399227142,Praia Negra,North Atlantic Ocean,Atlantic Ocean,0,Cape Verde
37.096144765179,-8.3886301517486,Praia Nova,North Atlantic Ocean,Atlantic Ocean,0.26,Portugal
39.70097944332,-9.0487861633301,Praia Paredes,North Atlantic Ocean,Atlantic Ocean,1.38,Portugal
38.820350799175,-9.4743776321411,Praia Pequena,North Atlantic Ocean,Atlantic Ocean,0.29,Portugal
37.818849668932,-25.544324398433,Praia Santa Barbara(Ribeira Grande),North Atlantic Ocean,Atlantic Ocean,1.88,Portugal
37.815200123198,-25.561124146279,Praia Santana,North Atlantic Ocean,Atlantic Ocean,2.2,Portugal
-14.30802,-38.98913,Prainha,South Atlantic Ocean,Atlantic Ocean,0,Brazil
39.37219,-9.33848,Prainha,North Atlantic Ocean,Atlantic Ocean,0.06,Portugal
-22.927764991692,-43.12331199646,Prainha De Adao e Eva,South Atlantic Ocean,Atlantic Ocean,0,Brazil
-20.2365496148,-40.21502494812,Prainha De Carapebus,South Atlantic Ocean,Atlantic Ocean,0,Brazil
-28.600442210866,-48.816654682159,Prainha Do Farol,South Atlantic Ocean,Atlantic Ocean,0,Brazil
38.155228959548,13.079845905304,Praiola,Tyrrhenian Sea,Mediterranean Sea,0,Italy
5.7017398637771,0.10578632354736,Pram Pram,Gulf of Guinea,Atlantic Ocean,1.98,Ghana
35.882059369196,27.752044200898,Prasonisi,Mediterranean Sea,Mediterranean Sea,0,Greece
19.67874,-70.00296,Preciosa,North Atlantic Ocean,Atlantic Ocean,0,Dominican Republic
47.129819370303,-2.2261905670166,Prefailles,Bay of Biscay,Atlantic Ocean,0,France
-31.897380389104,29.246978759766,Presleys Bay,Indian Ocean,Indian Ocean,0,South Africa
-32.882632574944,115.64850568771,Preston,Geographe Bay,Geographe Bay,0,Australia
50.443642870491,-3.5562121868134,Preston Beach,English Channel,Atlantic Ocean,2.48,United Kingdom
35.14237113714,24.4775390625,Preveli,Mediterranean Sea,Mediterranean Sea,0,Greece
11.989118070171,-61.762132644653,Prickly Point,Caribbean Sea,Caribbean Sea,0,Grenada
46.620499018775,142.93026208878,Prigorodnoye,Sea of Okhotsk,Pacific Ocean,2.32,Russia
37.500691242208,-122.47103154659,Princeton Breakwater,North Pacific Ocean,Pacific Ocean,0.46,United States
-34.340105211164,18.828248977661,Pringle Bay,South Atlantic Ocean,Atlantic Ocean,0,South Africa
42.791243752876,10.24320602417,Procchio Elba Island),Tyrrhenian Sea,Mediterranean Sea,0,Italy
-38.414324439708,145.07549285889,Pt Leo,Bass Strait,Bass Strait,2.6,Australia
22.223164293817,-159.49603557587,Pu u Poa,North Pacific Ocean,Pacific Ocean,0,United States
21.601532358357,-158.10511171818,Puaena Point,North Pacific Ocean,Pacific Ocean,1.18,United States
20.858676444188,-156.6698884964,Puamana,North Pacific Ocean,Pacific Ocean,0,United States
-40.536405417415,-73.71673822403,Pucatrihue,South Pacific Ocean,Pacific Ocean,7.41,Chile
-7.5193632336213,-79.541852474213,Puemape,South Pacific Ocean,Pacific Ocean,0.4,Peru
-7.3971957044943,-79.572558403015,Puerrup,South Pacific Ocean,Pacific Ocean,2.28,Peru
-34.08710066918,-71.963549852371,Puertecillo,South Pacific Ocean,Pacific Ocean,0.03,Chile
15.931041328917,-93.808650970459,Puerto Arista,Golfo De Tehuantepec,Golfo De Tehuantepec,0,Mexico
10.623892722538,-66.74462020397,Puerto Azul,Caribbean Sea,Caribbean Sea,0,Venezuela
38.535443758568,-0.13499021530151,Puerto Benidorm,Mediterranean Sea,Mediterranean Sea,0,Spain
11.126528602791,-63.922963142395,Puerto Cruz,Caribbean Sea,Caribbean Sea,1.23,Venezuela
28.417475386835,-16.54110789299,Puerto De La Cruz-Martianez,North Atlantic Ocean,Atlantic Ocean,0,Spain
28.413521608707,-16.55918598175,Puerto De La Cruz-Playa Jardin,North Atlantic Ocean,Atlantic Ocean,0,Spain
28.475029062314,-13.865990638733,Puerto Del Rosario,North Atlantic Ocean,Atlantic Ocean,1.57,Spain
15.84515,-97.0519,Puerto Escondido,North Pacific Ocean,Pacific Ocean,0,Mexico
15.855167798216,-97.057975530624,Puerto Escondido Left,North Pacific Ocean,Pacific Ocean,0.7,Mexico
14.72011,-92.42707,Puerto Madero,North Pacific Ocean,Pacific Ocean,0,Mexico
36.599818540279,-4.5088577270508,Puerto Marina,Alboran Sea,Mediterranean Sea,0,Spain
-8.4287342856594,-78.9235496521,Puerto Morin,South Pacific Ocean,Pacific Ocean,1.44,Peru
-12.571737533102,-76.716499328613,Puerto Nuevo,South Pacific Ocean,Pacific Ocean,1.37,Peru
-1.6309061221407,-80.825729370117,Puerto Rico,South Pacific Ocean,Pacific Ocean,0.98,Ecuador
13.917488894783,-90.821743011475,Puerto San Jose,North Pacific Ocean,Pacific Ocean,0,Guatemala
12.19837,-86.77279,Puerto Sandino,North Pacific Ocean,Pacific Ocean,2.02,Nicaragua
20.738134554045,-105.40283203125,Puerto Vallarta,North Pacific Ocean,Pacific Ocean,0,Mexico
-12.588910389686,-76.707229614258,Puerto Viejo,South Pacific Ocean,Pacific Ocean,1.27,Peru
-8.3861952328146,113.47306251526,Puger,Indian Ocean,Indian Ocean,0,Indonesia
10.700439286342,-62.9672062397,Pui Pui,Caribbean Sea,Caribbean Sea,1.06,Venezuela
-8.4249348297029,114.81313705444,Pulakan Medewi)Rights,Selat Bali,Selat Bali,0,Indonesia
5.9767657545761,116.00614070892,Pulau Manukan,South China Sea,Pacific Ocean,0,Malaysia
-12.30818,-76.84548,Pulpos,South Pacific Ocean,Pacific Ocean,2.56,Peru
26.774349731941,-80.029134750366,Pump House,North Atlantic Ocean,Atlantic Ocean,0,United States
-34.654268278664,150.86144685745,Pump Rock,Tasman Sea,Tasman Sea,0,Australia
9.3409844859436,-82.239280343056,Punch Reef,Caribbean Sea,Caribbean Sea,0,Panama
-8.2794450663607,111.07452392578,Puncher,Indian Ocean,Indian Ocean,0,Indonesia
14.915815327467,120.06114184856,Pundakit,South China Sea,Pacific Ocean,0,Philippines
-20.227353528808,-70.149813294411,Punta 1,South Pacific Ocean,Pacific Ocean,0.27,Chile
-20.217854865734,-70.158616304398,Punta 2,South Pacific Ocean,Pacific Ocean,1.18,Chile
26.709273447566,-113.57597351074,Punta Abreojos,North Pacific Ocean,Pacific Ocean,0,Mexico
23.55394,-109.46902,Punta Arena,Golfo De California,Pacific Ocean,0,Mexico
29.953001033359,-115.75469970703,Punta Baja,North Pacific Ocean,Pacific Ocean,1.5,Mexico
8.36094,-83.14124,Punta Banco,North Pacific Ocean,Pacific Ocean,0,Costa Rica
28.726011639601,-13.990227878094,Punta Blanca,North Atlantic Ocean,Atlantic Ocean,0,Spain
7.61573,-81.23857,Punta Brava,North Pacific Ocean,Pacific Ocean,0,Panama
8.05418,-82.91353,Punta Burica,North Pacific Ocean,Pacific Ocean,0,Costa Rica
20.747992,-105.44479,Punta Burros,North Pacific Ocean,Pacific Ocean,0,Mexico
31.347553092527,-116.45739555359,Punta Cabras,North Pacific Ocean,Pacific Ocean,0,Mexico
10.62307021702,-66.692934036255,Punta Care,Caribbean Sea,Caribbean Sea,0,Venezuela
-2.2904521779671,-80.914649963379,Punta Carnero,Golfo De Guayaquil,Golfo De Guayaquil,0,Ecuador
16.0287,-95.3728,Punta Chipehua,Golfo De Tehuantepec,Golfo De Tehuantepec,0,Mexico
-29.243008155267,-71.464809179306,Punta Choros,South Pacific Ocean,Pacific Ocean,1.37,Chile
16.13671,-95.24983,Punta Conejo,Golfo De Tehuantepec,Golfo De Tehuantepec,2.83,Mexico
21.346479314423,-105.24681329727,Punta Custodio,North Pacific Ocean,Pacific Ocean,0,Mexico
17.928966707678,-66.921887397766,Punta De Brea,Caribbean Sea,Caribbean Sea,0,United States
35.404879686903,-2.9536807537079,Punta De La Mina,Alboran Sea,Mediterranean Sea,0,Morocco
-34.42697,-72.04051,Punta De Lobos,South Pacific Ocean,Pacific Ocean,0.83,Chile
28.158475,-15.433715,Punta Del Confital,North Atlantic Ocean,Atlantic Ocean,0,Spain
-34.04894370015,-53.539885282516,Punta Del Diablo,South Atlantic Ocean,Atlantic Ocean,0,Uruguay
41.689963207866,9.393138885498,Punta Di Testa,Tyrrhenian Sea,Mediterranean Sea,0,France
-32.358524408351,-71.460449248552,Punta Docas,South Pacific Ocean,Pacific Ocean,2.11,Chile
41.86917733455,-8.8754296302795,Punta Dos Picos,North Atlantic Ocean,Atlantic Ocean,0,Spain
-5.8834548475734,-81.148109436035,Punta Faro,South Pacific Ocean,Pacific Ocean,1.87,Peru
28.720714566436,-13.999857008457,Punta Gorda,North Atlantic Ocean,Atlantic Ocean,0,Spain
-8.08239,-79.12337,Punta Huanchaco,South Pacific Ocean,Pacific Ocean,0.64,Peru
18.462452102439,-66.037595272064,Punta Las Marias,North Atlantic Ocean,Atlantic Ocean,0.24,United States
-32.778967094937,-71.539610624316,Punta Liles,South Pacific Ocean,Pacific Ocean,2.96,Chile
-1.5652851301117,-80.841614485185,Punta Mala,South Pacific Ocean,Pacific Ocean,1.74,Ecuador
13.160122011864,-88.20872426033,Punta Mango,North Pacific Ocean,Pacific Ocean,0,El Salvador
-36.934525498515,-56.710052490234,Punta Medanos,South Atlantic Ocean,Atlantic Ocean,0,Argentina
12.16923,-86.76285,Punta Miramar,North Pacific Ocean,Pacific Ocean,0.46,Nicaragua
20.76397915538,-105.54187774658,Punta Mita,North Pacific Ocean,Pacific Ocean,0,Mexico
20.403255632639,-86.857073307039,Punta Morena,Caribbean Sea,Caribbean Sea,0,Mexico
29.140167233044,-13.452243804932,Punta Mujeres,North Atlantic Ocean,Atlantic Ocean,0,Spain
-34.897476755551,-55.224108695984,Punta Negra,Rio De La Plata,Rio De La Plata,0,Uruguay
36.066666666667,-5.6955555555556,Punta Paloma,North Atlantic Ocean,Atlantic Ocean,1.74,Spain
-4.25077,-81.23834,Punta Panico,South Pacific Ocean,Pacific Ocean,0.33,Peru
-32.111477350485,-71.520566940322,Punta Quelen,South Pacific Ocean,Pacific Ocean,0.42,Chile
-38.2445,-73.4843,Punta Quidico,South Pacific Ocean,Pacific Ocean,1.44,Chile
13.48049,-89.32705,Punta Roca,North Pacific Ocean,Pacific Ocean,0,El Salvador
7.6339,-81.2782,Punta Roca,North Pacific Ocean,Pacific Ocean,0.36,Panama
11.044826331853,-74.912896156311,Punta Roca,Caribbean Sea,Caribbean Sea,1.66,Colombia
13.480030498389,-89.32755947113,Punta Roca La Libertad,North Pacific Ocean,Pacific Ocean,0,El Salvador
-12.352,-76.81714,Punta Rocas,South Pacific Ocean,Pacific Ocean,1.37,Peru
-12.12236910521,-77.045981884003,Punta Roquitas,South Pacific Ocean,Pacific Ocean,1.13,Peru
45.435080998385,12.429656982422,Punta Sabbioni(Venezia),Adriatic Sea,Mediterranean Sea,0,Italy
-3.980100825401,-80.979908108711,Punta Sal,South Pacific Ocean,Pacific Ocean,0.54,Peru
29.614244496879,-115.49973964691,Punta San Carlos,North Pacific Ocean,Pacific Ocean,0,Mexico
31.463884203197,-116.59069061279,Punta San Jose,North Pacific Ocean,Pacific Ocean,0,Mexico
12.480215161745,-81.728630661964,Punta Sur,Caribbean Sea,Caribbean Sea,0,Colombia
0.49469726565553,-80.04510784169,Punta Suspiro,North Pacific Ocean,Pacific Ocean,0,Ecuador
37.207093741108,-7.0904852449894,Punta Umbria,North Atlantic Ocean,Atlantic Ocean,0.29,Spain
-12.338399551915,-76.822160929441,Puntilla,South Pacific Ocean,Pacific Ocean,1.57,Peru
-32.782818736963,-71.542003154755,Puntilla Sanfuentes,South Pacific Ocean,Pacific Ocean,3.02,Chile
11.953853210678,-66.681346893311,Punto La Gillette,Caribbean Sea,Caribbean Sea,0,Venezuela
42.038201746098,11.91672205925,Pura Vida,Tyrrhenian Sea,Mediterranean Sea,1.26,Italy
19.79483,85.82405,Puri,Bay of Bengal,Indian Ocean,1.35,India
-8.4832173410079,116.03492081165,Puris Point,Bali Sea,Bali Sea,0,Indonesia
34.750251933272,-120.6330424547,Purisima Point Peak,North Pacific Ocean,Pacific Ocean,0.4,United States
17.69223,120.3561,Puro Pinget,South China Sea,Pacific Ocean,0,Philippines
13.69219023886,124.39759254456,Pururan Bay(Majestics),Philippine Sea,Pacific Ocean,0.54,Philippines
51.143978915771,-4.2209815979004,Putsborough Beach,Bristol Channel,Bristol Channel,0,United Kingdom
-33.531321426103,151.37314796448,Putty Beach Point,Tasman Sea,Tasman Sea,0.83,Australia
21.461541096397,-157.76337683201,Pyramid Rock,North Pacific Ocean,Pacific Ocean,0,United States
-32.60308472753,115.62852859497,Pyramids,Geographe Bay,Geographe Bay,0,Australia
24.891730909312,118.87361526489,"Qingshan Wan,Fujian",Taiwan Strait,Taiwan Strait,0,China
-38.299805227381,144.64393615723,Quarantines,Bass Strait,Bass Strait,0,Australia
-27.156194951907,-48.48292350769,Quatro Ilhas,South Atlantic Ocean,Atlantic Ocean,0,Brazil
-33.920322246643,18.378742933273,Queens,South Atlantic Ocean,Atlantic Ocean,0,South Africa
21.274218600507,-157.82720804214,Queens,North Pacific Ocean,Pacific Ocean,0,United States
-33.783570380276,151.29066467285,Queenscliff,Tasman Sea,Tasman Sea,0.97,Australia
-33.789205869802,151.29487037659,Queensie Bombie,Tasman Sea,Tasman Sea,0.46,Australia
-33.785772902136,151.28996729851,Queensie Mini,Tasman Sea,Tasman Sea,0.98,Australia
42.677135102723,-9.0331649780273,Queiruga,North Atlantic Ocean,Atlantic Ocean,0,Spain
9.42544,-84.17019,Quepos,North Pacific Ocean,Pacific Ocean,0.38,Costa Rica
-38.575682166956,-58.688321113586,Quequen,South Atlantic Ocean,Atlantic Ocean,0.76,Argentina
-11.317028782024,13.811337947845,Quicombo,South Atlantic Ocean,Atlantic Ocean,0.23,Angola
-26.766993150708,-48.639414310455,Quilombo,South Atlantic Ocean,Atlantic Ocean,0,Brazil
-26.765743059268,-48.640143871307,Quilombo Reef),South Atlantic Ocean,Atlantic Ocean,0,Brazil
28.933200049808,-95.302104949951,Quintanas,Gulf of Mexico,Gulf of Mexico,0,United States
-30.410781790846,-50.292663574219,Quintao,South Atlantic Ocean,Atlantic Ocean,0,Brazil
-33.093644858618,-71.663421392441,Quintay,South Pacific Ocean,Pacific Ocean,4.53,Chile
11.920431316815,-86.617240905762,Quizala,North Pacific Ocean,Pacific Ocean,0,Nicaragua
12.712315807561,53.504791259766,Qulansiyah,Arabian Sea,Indian Ocean,0,Yemen
-24.366155793459,113.40554594994,Quobba,Indian Ocean,Indian Ocean,0,Australia
28.178072799565,-80.589775443077,R c s,North Atlantic Ocean,Atlantic Ocean,1.68,United States
-33.633112261469,115.02734899521,Rabbit Hill,Indian Ocean,Indian Ocean,3.78,Australia
37.81426,-25.58743,Rabo De Peixe,North Atlantic Ocean,Atlantic Ocean,2.19,Portugal
39.205455188065,9.3127155303955,Racca Point,Tyrrhenian Sea,Mediterranean Sea,0.8,Italy
-35.38593613141,150.45922279358,Racecourse Reef,Tasman Sea,Tasman Sea,1.57,Australia
-45.929781695383,-67.551498413086,Rada Tilly,Golfo San Jorge,Golfo San Jorge,1.95,Argentina
-19.112494516703,146.87453151144,Radical Bay,Coral Sea,Pacific Ocean,0,Australia
21.70340921863,-158.01054239273,Radz,North Pacific Ocean,Pacific Ocean,0,United States
38.01854778618901,24.014353752136,Rafina,Aegean Sea,Mediterranean Sea,1.36,Greece
50.586506426849,-128.23757171631,Raft Cove,North Pacific Ocean,Pacific Ocean,0,Canada
-31.546941737085,115.62046051025,Rafts,Geographe Bay,Geographe Bay,1.18,Australia
13.165596215952,-59.431840181351,Ragged Point,Caribbean Sea,Caribbean Sea,0,Barbados
37.336137117894,-121.81383132934,Raging Waters,San Francisco Bay,San Francisco Bay,27.68,United States
-37.82124,174.82488,Raglan,Tasman Sea,Tasman Sea,0,New Zealand
-37.822904131368,174.79290962219,Raglan Indicators,Tasman Sea,Tasman Sea,0,New Zealand
-37.821310849096,174.814453125,Raglan Manu Bay,Tasman Sea,Tasman Sea,0,New Zealand
-37.823005829069,174.7988319397,Raglan Whale Bay,Tasman Sea,Tasman Sea,0,New Zealand
-28.163852804197,153.54641318321,Rainbow Bay,Coral Sea,Pacific Ocean,0,Australia
-25.900643926853,153.09287309647,Rainbow Beach,Coral Sea,Pacific Ocean,0,Australia
-31.589411563271,152.8403377533,"Rainbow Beach,Bonny Hills",Tasman Sea,Tasman Sea,3.04,Australia
42.077903296692,-124.32317733765,Rainbow Rock,North Pacific Ocean,Pacific Ocean,0,United States
9.5626649550492,125.93314647675,Rainbows Left,NA,NA,0,Philippines
-29.859478132619,-50.064568519592,Rainha Do Mar,South Atlantic Ocean,Atlantic Ocean,0.61,Brazil
-2.6107522773059,150.70924758911,Ral,Bismarck Sea,Bismarck Sea,0,Papua New Guinea
-2.61066,150.70938,Ral Island,Bismarck Sea,Bismarck Sea,0,Papua New Guinea
31.249057347767,29.968042373657,Ramadas,Mediterranean Sea,Mediterranean Sea,0,Egypt
12.552397235514,-69.974655658007,Rami Beach,Caribbean Sea,Caribbean Sea,0,Netherlands
25.268618460889,60.749352455139,Ramin,Gulf of Oman,Gulf of Oman,0.57,Iran
19.239676784164,-104.73532944918,Ranchito,North Pacific Ocean,Pacific Ocean,2.49,Mexico
9.29598,125.99974,Random Beach Break,NA,NA,2.61,Philippines
-34.625827573527,150.8642578125,Rangoon Island,Tasman Sea,Tasman Sea,0,Australia
-16.180386329557,179.05017614365,Rangs,South Pacific Ocean,Pacific Ocean,0,Fiji
10.172684403519,-85.817642211914,Raps,North Pacific Ocean,Pacific Ocean,0,Costa Rica
-6.9370059062353,39.506211101489,Ras Kutani,Indian Ocean,Indian Ocean,0,Tanzania
33.805267654525,-118.39486777782,Rat Beach,North Pacific Ocean,Pacific Ocean,0.57,United States
-16.630733254728,145.55308699608,Ratchet,Coral Sea,Pacific Ocean,0.14,Australia
32.247796179985,-116.94882653654,Rauls,North Pacific Ocean,Pacific Ocean,1.38,Mexico
-43.662594067298,173.03973197937,Raupo Bay,South Pacific Ocean,Pacific Ocean,0,New Zealand
51.21097002234,2.8625392913839,Raversijde,North Sea,Atlantic Ocean,1.58,Belgium
33.739293926452,-118.11740398407,Ray Bay,North Pacific Ocean,Pacific Ocean,0.42,United States
12.596968670368,101.40891551971,Rayong Mae Ramphung Beach,Gulf of Thailand,Gulf of Thailand,0,Thailand
43.28937,-8.70942,Razo,North Atlantic Ocean,Atlantic Ocean,3.42,Spain
-29.437513951863,153.37250947952,Razors,Coral Sea,Pacific Ocean,0,Australia
37.89539256175,-122.70046234131,Rca,North Pacific Ocean,Pacific Ocean,0,United States
21.445319667531,-158.18984806538,Rec Center-Pokai Bay,North Pacific Ocean,Pacific Ocean,0.74,United States
44.3605,9.142167,Recco,Ligurian Sea,Mediterranean Sea,2.05,Italy
-33.900056739646,136.66168212891,Red Banks,Gulf St Vincent,Gulf St Vincent,0,Australia
-37.866858369576,148.06016921997,Red Bluff,Bass Strait,Bass Strait,1.14,Australia
-26.108972546337,153.11104774475,Red Canyon,Coral Sea,Pacific Ocean,1.9,Australia
-8.6051234980263,114.02624130249,Red Island,Indian Ocean,Indian Ocean,0,Indonesia
42.901710591202,131.73223257064,Red Rocks,Sea of Japan,Pacific Ocean,0,Russia
57.05013,-135.84949,Red Tree Reef,North Pacific Ocean,Pacific Ocean,0,United States
-34.042845297562,115.00020503998,Redgate,Indian Ocean,Indian Ocean,2.48,Australia
-33.019603259651,151.71586990356,Redhead,Tasman Sea,Tasman Sea,0.82,Australia
27.810041656734,-82.811722755432,Redington Breakwater,Gulf of Mexico,Gulf of Mexico,1.18,United States
-12.132061316914,-77.034523487091,Redondo,South Pacific Ocean,Pacific Ocean,1.93,Peru
33.827253546755,-118.39197635651,Redondo Beach,North Pacific Ocean,Pacific Ocean,0.53,United States
-34.592104499605,150.88869810104,Redsands,Tasman Sea,Tasman Sea,0,Australia
41.290705883574,-124.09289360046,Redwood Creek,North Pacific Ocean,Pacific Ocean,0.4,United States
38.98248,-9.42194,Reef,North Atlantic Ocean,Atlantic Ocean,0.59,Portugal
-34.332557140703,150.92747211456,Reef,Tasman Sea,Tasman Sea,1.74,Australia
40.57237050931,8.2999992370605,Reef La Maddalenetta,Mediterranean Sea,Mediterranean Sea,1.38,Italy
26.763391317398,-80.037589073181,Reef Road,North Atlantic Ocean,Atlantic Ocean,0,United States
21.310565800388,-157.95387268066,Reef Runway,North Pacific Ocean,Pacific Ocean,0,United States
29.517977652375,-94.891254901886,Refish Island,Gulf of Mexico,Gulf of Mexico,0,United States
58.69233,5.5507,Refsnes,North Sea,Atlantic Ocean,0.62,Norway
2.0225752273561,73.536150455476,Refugees,Laccadive Sea,Indian Ocean,0,Maldives
34.460773063789,-120.07315278053,Refugio,North Pacific Ocean,Pacific Ocean,0,United States
-12.165939329197,-77.035338878632,Regatas,South Pacific Ocean,Pacific Ocean,0.54,Peru
-19.659238889506,-39.841575622559,Regencia,South Atlantic Ocean,Atlantic Ocean,0,Brazil
38.715250887437,-75.077819824219,Rehoboth Main,North Atlantic Ocean,Atlantic Ocean,0,United States
41.173098020775,9.1679191589355,Rena Majore,Mediterranean Sea,Mediterranean Sea,1.22,Italy
-32.964152736493,-71.548247337341,Renaca,South Pacific Ocean,Pacific Ocean,3.59,Chile
58.085363901681,6.6113662719727,Renna,North Sea,Atlantic Ocean,0,Norway
-35.369262821566,150.48016548157,Rennies Beach-Flat Rock,Tasman Sea,Tasman Sea,0.55,Australia
-1.9852955947965,99.568405151367,Resorts,Indian Ocean,Indian Ocean,0,Indonesia
-17.778917117845,168.29204499722,Resorts,Coral Sea,Pacific Ocean,0.99,Vanuatu
51.488503239811,-3.7249392271042,Rest Bay,Bristol Channel,Bristol Channel,0,United Kingdom
13.486431223674,-89.324732422829,Restaurants,North Pacific Ocean,Pacific Ocean,0.27,El Salvador
58.77196,5.5169,Reve Havn,North Sea,Atlantic Ocean,0,Norway
16.79102,-99.82531,Revolcadero,North Pacific Ocean,Pacific Ocean,0,Mexico
42.118952324424,-70.671525076032,Rexhame,Massachusetts Bay,Massachusetts Bay,0.26,United States
35.585328081517,-75.460946559906,Rhodanthe Pier,North Atlantic Ocean,Atlantic Ocean,0,United States
51.570028051427,-4.2908048629761,Rhossili,Bristol Channel,Bristol Channel,0,United Kingdom
51.560764,-4.28039,Rhossili Bay,Bristol Channel,Bristol Channel,0,United Kingdom
43.434854691266,-4.0346968173981,Ria De Suances,Bay of Biscay,Atlantic Ocean,2.73,Spain
37.01357,-8.00534,Ria Formosa,North Atlantic Ocean,Atlantic Ocean,0,Portugal
-9.5680500069352,-35.646793842316,Riacho Doce,South Atlantic Ocean,Atlantic Ocean,1.67,Brazil
43.465519355293,-5.0710809230804,Ribadesella,Bay of Biscay,Atlantic Ocean,3.41,Spain
-28.19174245272,-48.661344051361,Ribanceira,South Atlantic Ocean,Atlantic Ocean,1.57,Brazil
32.851020175651,-17.150114178662,Ribeira Da Janela,North Atlantic Ocean,Atlantic Ocean,0.19,Portugal
32.851348,-17.149897,Ribeira Das Janelas,North Atlantic Ocean,Atlantic Ocean,0.15,Portugal
37.731722,-25.304438,Ribeira Quente,North Atlantic Ocean,Atlantic Ocean,0.25,Portugal
38.98775,-9.41901,Ribeira d Ilhas,North Atlantic Ocean,Atlantic Ocean,0.79,Portugal
44.001705676992,12.662086486816,Riccione,Adriatic Sea,Mediterranean Sea,1.06,Italy
-31.998750273255,115.48881232738,Riceys Beach,Geographe Bay,Geographe Bay,0,Australia
-28.805195780118,32.098960876465,Richards Bay,Indian Ocean,Indian Ocean,0,South Africa
-35.220748479242,136.84650778771,Richards Reef,Gulf St Vincent,Gulf St Vincent,0,Australia
-5.3004677929448,103.99461650901,Richards Right,Indian Ocean,Indian Ocean,0,Indonesia
19.736764128249,-155.01475095749,Richardsons,North Pacific Ocean,Pacific Ocean,0.08,United States
13.497745533665,144.76892709732,Ricks Reef,Philippine Sea,Pacific Ocean,1.27,United States
-17.98789691119,122.19135761261,Riddell Beach,Indian Ocean,Indian Ocean,0,Australia
-1.9207026324029,99.319410324097,Rifles,Indian Ocean,Indian Ocean,0,Indonesia
44.65699,-63.25682,Right Point,North Atlantic Ocean,Atlantic Ocean,0,Canada
-38.505476861398,145.1403594017,Right Point,Bass Strait,Bass Strait,0,Australia
